PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
623,62|6,1.623000.521,השתלמויות ,,,,5000,15000
623,62|6,1.623000.540,טלפון ,,,,1000,1000
623,62|6,1.623000.750,עבודות קבלניות ,,,,250000,22000
631,62|6,1.631000.610,עמלות והוצאות בנקאיות ,,,,40000,62000
632,62|6,1.632000.620,ריבית משיכות יתר ,,,,2000,7000
632,62|6,1.632000.640,ריבית ב.לאומי ומס הכנסה ,,,,2000,0
632,62|6,1.632000.650,ריבית פ.ספקים ונותני שרות ,,,,0,43000
633,63|6,1.633000.670,"רבית על הלוואות ק""מ ",,,,175000,138000
6481,648|64|6,1.648100.691,"ע""ח קרן ",,,,226000,225000
6481,648|64|6,1.648100.692,"ע""ח רבית ",,,,90000,113000
711,71|7,1.711000.110,השכר הקובע ,,,,286000,276000
711,71|7,1.711000.120,תוספות שאינן נכללות בשכר ,,,,20000,19000
711,71|7,1.711000.130,שעות נוספות ,,,,42000,42000
711,71|7,1.711000.140,החזר הוצאות ,,,,94000,89000
711,71|7,1.711000.181,הפרשות סוציאליות ,,,,61000,59000
711,71|7,1.711000.182,מיסים ועלויות ,,,,33000,32000
711,71|7,1.711000.521,השתלמויות ,,,,7000,1000
711,71|7,1.711000.523,דמי חבר באירגונים ,,,,0,0
711,71|7,1.711000.540,הוצאות תקשורת ,,,,0,0
711,71|7,1.711000.720,חומרים-תברואה ,,,,50000,2000
711,71|7,1.711000.731,דלק ושמנים ,,,,15000,31000
711,71|7,1.711000.732,תיקונים ,,,,4000,39000
711,71|7,1.711000.733,רישוי וביטוח ,,,,3000,6000
711,71|7,1.711000.743,רכישת כלים ומכשור ,,,,4000,18000
711,71|7,1.711000.750,עבודות קבלניות ,,,,190000,160000
711,71|7,1.711000.930,רכישת ציוד יסודי ,,,,5000,5000
7122,712|71|7,1.712200.731,דלק ושמנים בובקט ,,,,60000,168000
7122,712|71|7,1.712200.732,בובקט-תיקונים ,,,,30000,48000
7122,712|71|7,1.712200.733,רישוי וביטוח-בובקט ,,,,5000,17000
7122,712|71|7,1.712200.750,עבודות קבלניות ,,,,275000,0
7123,712|71|7,1.712300.750,עבודות קבלניות ,,,,1420000,1042000
7142,714|71|7,1.714200.110,השכר הקובע ,,,,46000,51000
7142,714|71|7,1.714200.120,תוספות שאינן נכללות בשכר ,,,,1000,1000
7142,714|71|7,1.714200.130,שעות נוספות ,,,,6000,6000
7142,714|71|7,1.714200.140,החזר הוצאות ,,,,5000,7000
7142,714|71|7,1.714200.181,הפרשות סוציאליות ,,,,8000,8000
7142,714|71|7,1.714200.182,מיסים ועלויות ,,,,5000,5000
7143,714|71|7,1.714300.720,חומרים ,,,,20000,23000
7153,715|71|7,1.715300.720,חומרים ,,,,20000,110000
723,72|7,1.723000.830,"השתת' הבג""א ",,,,0,49000
724,72|7,1.724000.580,הוצאות ארגוניות/אחרות ,,,,53000,0
724,72|7,1.724000.830,השתת' באיגוד ערים ,,,,0,235000
724,72|7,1.724000.830,השתת' באיגוד ערים ,,,,272000,0
728,72|7,1.728000.110,השכר הקובע ,,,,137000,137000
728,72|7,1.728000.120,תוספות שאינן נכללות ב ,,,,2000,3000
728,72|7,1.728000.130,שעות נוספות ,,,,4000,3000
728,72|7,1.728000.140,החזר הוצאות ,,,,18000,19000
728,72|7,1.728000.181,הפרשות סוציאליות ,,,,16000,16000
728,72|7,1.728000.182,מיסים ועלויות ,,,,12000,12000
728,72|7,1.728000.511,כיבוד-עיר ללא אלימות ,,,,0,1000
728,72|7,1.728000.550,הוצאות פרסום-עיר ללא אלימות ,,,,0,14000
728,72|7,1.728000.750,עבודות קבלניות-עיר ללא אלימו,,,,130000,10000
728,72|7,1.728000.751,עבודות קבלניות -הפעלה ,,,,100000,0
728,72|7,1.728000.752,עבודות קבלניות-מלחמה בסמים ,,,,0,0
728,72|7,1.728000.810,חוגי העשרה-עיר ללא אלימות ,,,,0,113000
731,73|7,1.731000.110,השכר הקובע ,,,,496000,499000
731,73|7,1.731000.120,תוספות שאינן נכללות בשכר ,,,,14000,14000
731,73|7,1.731000.130,שעות נוספות ,,,,5000,7000
731,73|7,1.731000.140,החזר הוצאות ,,,,116000,111000
731,73|7,1.731000.181,הפרשות סוציאליות ,,,,128000,129000
731,73|7,1.731000.182,מיסים ועלויות ,,,,48000,48000
731,73|7,1.731000.521,השתלמויות ,,,,4000,7000
731,73|7,1.731000.523,דמי חבר באירגונים ,,,,3000,0
731,73|7,1.731000.550,הוצאות פרסום ,,,,2000,0
731,73|7,1.731000.750,עבודות קבלניות ,,,,250000,202000
731,73|7,1.731000.930,רכישת ציוד יסודי ,,,,5000,10000
7321,732|73|7,1.732100.750,עבודות קבלניות ,,,,0,0
7334,733|73|7,1.733400.760,ועדה לתכנון בניה שמעונים ,,,,586000,411000
7421,742|74|7,1.742100.750,עבודות קבלניות ,,,,6000,0
743,74|7,1.743000.431,חשמל ,,,,550000,313000
743,74|7,1.743000.720,חומרים ,,,,0,0
743,74|7,1.743000.750,עבודות קבלניות ,,,,100000,46000
744,74|7,1.744000.750,עבודות קבלניות ,,,,0,0
7444,744|74|7,1.744400.720,חומרים ,,,,20000,0
7444,744|74|7,1.744400.750,עבודות קבלניות ,,,,25000,129000
745,74|7,1.745000.830,השתתפות ברשות הנקוז ,,,,40000,40000
746,74|7,1.746000.110,השכר הקובע ,,,,136000,131000
746,74|7,1.746000.120,תוספות שאינן נכללות בשכר ,,,,5000,5000
746,74|7,1.746000.140,החזר הוצאות ,,,,32000,29000
746,74|7,1.746000.181,הפרשות סוציאליות ,,,,26000,26000
746,74|7,1.746000.182,מיסים ועלויות ,,,,13000,12000
746,74|7,1.746000.521,השתלמויות ,,,,0,1000
746,74|7,1.746000.720,חומרים ,,,,10000,0
746,74|7,1.746000.743,רכישת כלים ומכשור ,,,,0,6000
746,74|7,1.746000.750,עבודות קבלניות ,,,,200000,157000
7461,746|74|7,1.746100.432,מים ,,,,70000,23000
7461,746|74|7,1.746100.731,דלק ושמנים ,,,,8000,4000
7461,746|74|7,1.746100.732,תיקונים ,,,,0,2000
7461,746|74|7,1.746100.733,רישוי וביטוח ,,,,5000,3000
752,75|7,1.752000.580,הוצאות ארגוניות/אחרות ,,,,0,37000
756,75|7,1.756000.580,כנסים וארועים בינלאומיים ,,,,0,0
767,76|7,1.767000.441,ביטוח ,,,,0,31000
767,76|7,1.767000.441,ביטוח ,,,,99000,87000
811,81|8,1.811000.110,השכר הקובע ,,,,408000,372000
811,81|8,1.811000.120,תוספות שאינן נכללות בשכר ,,,,24000,15000
811,81|8,1.811000.130,שעות נוספות ,,,,53000,36000
811,81|8,1.811000.140,החזר הוצאות ,,,,83000,62000
811,81|8,1.811000.181,הפרשות סוציאליות ,,,,83000,80000
811,81|8,1.811000.182,מיסים ועלויות ,,,,40000,39000
811,81|8,1.811000.511,אירוח וכיבוד ,,,,0,3000
811,81|8,1.811000.521,השתלמויות ,,,,8000,4000
811,81|8,1.811000.523,דמי חבר באירגונים ,,,,0,1000
811,81|8,1.811000.540,הוצאות תקשורת ,,,,0,1000
811,81|8,1.811000.560,הוצאות משרדיות ,,,,0,1000
811,81|8,1.811000.580,הוצאות ארגוניות שונות ,,,,0,34000
811,81|8,1.811000.731,דלק ושמנים-חינוך ,,,,40000,35000
811,81|8,1.811000.750,עבודות קבלניות ,,,,0,21000
811,81|8,1.811000.930,רכישת ציוד יסודי ,,,,30000,3000
811,81|8,1.811000.931,רכישות כיתות לחינוך ,,,,11000,0
8122,812|81|8,1.812200.110,השכר הקובע ,,,,1118000,1163000
8122,812|81|8,1.812200.120,תוספות שאינן נכללות בשכר ,,,,146000,173000
8122,812|81|8,1.812200.130,שעות נוספות ,,,,0,0
8122,812|81|8,1.812200.140,החזר הוצאות ,,,,41000,45000
8122,812|81|8,1.812200.181,הפרשות סוציאליות ,,,,237000,253000
8122,812|81|8,1.812200.182,מיסים ועלויות ,,,,98000,104000
8122,812|81|8,1.812200.320,פיצויים ,,,,0,0
8122,812|81|8,1.812200.410,דמי חכירה ,,,,0,36000
8122,812|81|8,1.812200.431,חשמל ,,,,120000,85000
8122,812|81|8,1.812200.432,מים ,,,,20000,11000
8122,812|81|8,1.812200.433,חומרי נקיון ,,,,2000,15000
8122,812|81|8,1.812200.540,הוצאות תקשורת ,,,,3000,4000
8122,812|81|8,1.812200.580,הוצאות ארגוניות/אחרות ,,,,0,2000
8122,812|81|8,1.812200.720,חומרים ,,,,100000,51000
8122,812|81|8,1.812200.743,רכישת כלים ומכשור ,,,,0,0
8122,812|81|8,1.812200.750,עבודות קבלניות ,,,,138000,116000
8122,812|81|8,1.812200.753,הזנה ,,,,132000,152000
8122,812|81|8,1.812200.930,רכישת ציוד יסודי ,,,,60000,91000
01,8122|812|81|8,1.812201.110,השכר הקובע מ.מ. ,,,,124000,111000
01,8122|812|81|8,1.812201.120,תוספות שאינן נכללות בשכר ,,,,0,0
01,8122|812|81|8,1.812201.130,שעות נוספות ,,,,0,0
01,8122|812|81|8,1.812201.140,החזר הוצאות ,,,,0,0
01,8122|812|81|8,1.812201.181,סוציאליות מ.מ. ,,,,5000,5000
01,8122|812|81|8,1.812201.182,מסים מ.מ. ,,,,9000,8000
8123,812|81|8,1.812300.110,השכר הקובע ,,,,876000,882000
8123,812|81|8,1.812300.120,תוספות שאינן נכללות בש ,,,,28000,28000
8123,812|81|8,1.812300.130,שעות נוספות ,,,,0,0
8123,812|81|8,1.812300.140,החזר הוצאות ,,,,32000,33000
8123,812|81|8,1.812300.181,הפרשות סוציאליות ,,,,206000,210000
8123,812|81|8,1.812300.182,מיסים ועלויות ,,,,70000,71000
8123,812|81|8,1.812300.320,פיצויים ,,,,0,0
8123,812|81|8,1.812300.410,"שכ""ד ",,,,260000,395000
8123,812|81|8,1.812300.431,חשמל ,,,,0,0
8123,812|81|8,1.812300.432,מים ,,,,30000,12000
8123,812|81|8,1.812300.433,חומרי נקיון ,,,,0,50000
8123,812|81|8,1.812300.540,הוצאות תקשורת ,,,,0,1000
8123,812|81|8,1.812300.560,הוצאות משרדיות ,,,,8000,3000
8123,812|81|8,1.812300.580,הוצאות ארגוניות שונות ,,,,2000,0
8123,812|81|8,1.812300.720,חומרים ,,,,42000,41000
8123,812|81|8,1.812300.743,רכישת כלים וציוד ,,,,0,59000
8123,812|81|8,1.812300.750,עבודות קבלניות ,,,,75000,164000
8123,812|81|8,1.812300.760,גננות עובדות מדינה ,,,,3500000,3165000
8123,812|81|8,1.812300.930,רכישת ציוד יסודי ,,,,30000,149000
01,8123|812|81|8,1.812301.110,השכר הקובע מ.מ. ,,,,73000,89000
01,8123|812|81|8,1.812301.140,החזר הוצאות ,,,,0,0
01,8123|812|81|8,1.812301.181,סוציאליות מ.מ. ,,,,2000,3000
01,8123|812|81|8,1.812301.182,מסים מ.מ. ,,,,5000,7000
02,8123|812|81|8,1.812302.110,השכר הקובע - ט.חובה מעגן ,,,,22000,27000
02,8123|812|81|8,1.812302.130,שעות נוספות ,,,,4000,3000
02,8123|812|81|8,1.812302.140,החזר הוצאות ,,,,1000,1000
02,8123|812|81|8,1.812302.181,הפרשות סוציאליות ,,,,1000,1000
02,8123|812|81|8,1.812302.182,מסים ועלויות ,,,,2000,2000
02,8123|812|81|8,1.812302.750,"עבודות קבלניות-גנ""י ט.חובה ",,,,50000,38000
8132,813|81|8,1.813200.110,השכר הקובע ,,,,98000,112000
8132,813|81|8,1.813200.120,תוספות שאינן נכללות_בש ,,,,4000,5000
8132,813|81|8,1.813200.130,שעות נוספות ,,,,1000,0
8132,813|81|8,1.813200.140,החזר הוצאות ,,,,24000,23000
8132,813|81|8,1.813200.181,הפרשות סוציאליות ,,,,25000,27000
8132,813|81|8,1.813200.182,מיסים ועלויות ,,,,11000,11000
8132,813|81|8,1.813200.431,חשמל ,,,,0,25000
8132,813|81|8,1.813200.432,מים ,,,,0,2000
8132,813|81|8,1.813200.433,חומרי נקיון ,,,,0,3000
8132,813|81|8,1.813200.434,שרותי נקיון ,,,,50000,88000
8132,813|81|8,1.813200.540,הוצאות תקשורת ,,,,8000,13000
8132,813|81|8,1.813200.560,הוצאות משרדיות ,,,,0,0
8132,813|81|8,1.813200.580,הוצאות ארגוניות/אחרות ,,,,0,1000
8132,813|81|8,1.813200.720,חומרים ,,,,0,0
8132,813|81|8,1.813200.721,תש' הורים חומרים-יסודי א' ,,,,0,23000
8132,813|81|8,1.813200.722,אגרת שיכפול-יסודי א' ,,,,5000,9000
8132,813|81|8,1.813200.743,רכישת כלים ומכשור ,,,,16000,3000
8132,813|81|8,1.813200.750,עבודות קבלניות-יסודי א' ,,,,34000,25000
8132,813|81|8,1.813200.751,"שמירה בי""ס חורה א' ",,,,0,81000
8132,813|81|8,1.813200.753,הזנת תלמידים יסודי א' ,,,,92000,50000
8132,813|81|8,1.813200.810,השתת' בתקציב חרה א' ,,,,99000,45000
8132,813|81|8,1.813200.811,השתת' מיוחדת חורה א ,,,,10000,0
8132,813|81|8,1.813200.812,השתת' בשיפוצים חורה א ,,,,15000,0
8132,813|81|8,1.813200.930,רכישת ציוד יסודי ,,,,18000,272000
01,8132|813|81|8,1.813201.110,השכר הקובע ,,,,209000,212000
01,8132|813|81|8,1.813201.120,תוספות שאינן נכללות בשכר ,,,,13000,11000
01,8132|813|81|8,1.813201.130,שעות נוספות ,,,,5000,6000
01,8132|813|81|8,1.813201.140,החזר הוצאות ,,,,4000,3000
01,8132|813|81|8,1.813201.181,הפרשות סוציאליות ,,,,40000,40000
01,8132|813|81|8,1.813201.182,מיסים ועלויות ,,,,18000,18000
01,8132|813|81|8,1.813201.431,חשמל ,,,,0,25000
01,8132|813|81|8,1.813201.432,מים ,,,,0,3000
01,8132|813|81|8,1.813201.433,חומרי נקיון ,,,,0,1000
01,8132|813|81|8,1.813201.434,שרותי נקיון ,,,,66000,95000
01,8132|813|81|8,1.813201.540,הוצאות תקשורת ,,,,8000,11000
01,8132|813|81|8,1.813201.560,הוצאות משרדיות ,,,,0,0
01,8132|813|81|8,1.813201.580,הוצאות ארגוניות/אחרות ,,,,0,1000
01,8132|813|81|8,1.813201.720,חומרים ,,,,0,0
01,8132|813|81|8,1.813201.721,תש' הורים חומרים_אלעטו ,,,,0,27000
01,8132|813|81|8,1.813201.722,אגרת שיכפול ,,,,0,17000
01,8132|813|81|8,1.813201.743,רכישת כלים ומכשור ,,,,0,19000
01,8132|813|81|8,1.813201.750,עבודות קבלניות-אלעטאונה ,,,,60000,67000
01,8132|813|81|8,1.813201.751,"שמירה בי""ס אלעטאונה ",,,,96000,99000
01,8132|813|81|8,1.813201.753,הזנת תלמידים אלעטאונה ,,,,168000,81000
01,8132|813|81|8,1.813201.810,השתת' בתקציב עטאונה אגרת ,,,,198000,75000
01,8132|813|81|8,1.813201.811,השתת' מיוחדת אלעטאונה ,,,,10000,0
01,8132|813|81|8,1.813201.812,השתת' בשיפוצים אלעטאונה ,,,,15000,0
01,8132|813|81|8,1.813201.930,רכישת ציוד יסודי ,,,,43000,307000
02,8132|813|81|8,1.813202.110,השכר הקבוע ,,,,289000,271000
02,8132|813|81|8,1.813202.120,עוספות שאינן נכללות בש ,,,,16000,15000
02,8132|813|81|8,1.813202.140,החזר הוצאות ,,,,13000,13000
02,8132|813|81|8,1.813202.181,הפרשות סוציאליות ,,,,69000,65000
02,8132|813|81|8,1.813202.182,מיסים ועלויות ,,,,24000,22000
02,8132|813|81|8,1.813202.431,חשמל ,,,,0,32000
02,8132|813|81|8,1.813202.432,מים ,,,,0,5000
02,8132|813|81|8,1.813202.433,חומרי נקיון ,,,,0,5000
02,8132|813|81|8,1.813202.434,שרותי נקיון ,,,,65000,102000
02,8132|813|81|8,1.813202.540,הוצאות תקשורת ,,,,10000,10000
02,8132|813|81|8,1.813202.580,הוצאות ארגוניות/אחרות ,,,,2000,0
02,8132|813|81|8,1.813202.720,חומרים ,,,,0,0
02,8132|813|81|8,1.813202.721,תש' הורים חומרים-אלמג'ד ,,,,0,26000
02,8132|813|81|8,1.813202.722,אגרת שיכפול ,,,,0,16000
02,8132|813|81|8,1.813202.743,רכישת כלים ומכשור ,,,,0,4000
02,8132|813|81|8,1.813202.750,עבודות קבלניות-אלמג'יד ,,,,69000,47000
02,8132|813|81|8,1.813202.751,"שמירה בי""ס אלמג'ד ",,,,96000,99000
02,8132|813|81|8,1.813202.753,הזנת תלמידים אלמג'ד ,,,,140000,75000
02,8132|813|81|8,1.813202.810,השתת' בתקציב אלמג'ד ,,,,150000,73000
02,8132|813|81|8,1.813202.811,השתת' מיוחדת אלמג'ד ,,,,20000,0
02,8132|813|81|8,1.813202.812,השתת' בשיפוצים אלמג'ד ,,,,15000,0
02,8132|813|81|8,1.813202.930,רכישת ציוד יסודי ,,,,2000,260000
03,8132|813|81|8,1.813203.110,השכר הקובע ,,,,210000,216000
03,8132|813|81|8,1.813203.120,תוספות שאינן נכללות בשכר ,,,,8000,9000
03,8132|813|81|8,1.813203.130,שעות נוספות ,,,,12000,12000
03,8132|813|81|8,1.813203.140,החזר הוצאות ,,,,8000,8000
03,8132|813|81|8,1.813203.181,הפרשות סוציאליות ,,,,44000,44000
03,8132|813|81|8,1.813203.182,מיסים ועלויות ,,,,17000,19000
03,8132|813|81|8,1.813203.431,חשמל ,,,,0,33000
03,8132|813|81|8,1.813203.432,מים ,,,,0,3000
03,8132|813|81|8,1.813203.433,חומרי נקיון-אלביאדר ,,,,0,4000
03,8132|813|81|8,1.813203.434,שרותי נקיון ,,,,66000,103000
03,8132|813|81|8,1.813203.540,הוצאות תקשורת ,,,,15000,8000
03,8132|813|81|8,1.813203.560,הוצאות משרדיות ,,,,0,0
03,8132|813|81|8,1.813203.580,הוצאות ארגוניות שונות ,,,,0,2000
03,8132|813|81|8,1.813203.720,חומרים ,,,,0,0
03,8132|813|81|8,1.813203.721,תש' הורים חומרים-אלביאדר ,,,,0,33000
03,8132|813|81|8,1.813203.722,אגרת שכפול ,,,,8000,7000
03,8132|813|81|8,1.813203.743,"רכישת כלים,מכשירים וציוד ",,,,0,13000
03,8132|813|81|8,1.813203.750,עבודות קבניות-אלביאדר ,,,,89000,59000
03,8132|813|81|8,1.813203.751,"שמירה בי""ס אלביאדר ",,,,96000,99000
03,8132|813|81|8,1.813203.753,הזנת תלמידים אלביאדר ,,,,210000,100000
03,8132|813|81|8,1.813203.780,הוצאות שונות ,,,,0,0
03,8132|813|81|8,1.813203.810,השתת' בתקציב אלביאדר ,,,,225000,96000
03,8132|813|81|8,1.813203.811,השתת' מיוחדת אלביאדר ,,,,10000,0
03,8132|813|81|8,1.813203.812,השתת' בשיפוצים אלביאדר ,,,,10000,0
03,8132|813|81|8,1.813203.930,רכישת ציוד יסודי ,,,,2000,551000
04,8132|813|81|8,1.813204.110,השכר הקובע ,,,,172000,174000
04,8132|813|81|8,1.813204.120,תוספות שאינן נכללות בשכר ,,,,2000,3000
04,8132|813|81|8,1.813204.130,שעות נוספות ,,,,0,0
04,8132|813|81|8,1.813204.140,החזר הוצאות ,,,,20000,20000
04,8132|813|81|8,1.813204.181,הפרשות סוציאליות ,,,,41000,40000
04,8132|813|81|8,1.813204.182,מיסים ועלויות ,,,,14000,15000
04,8132|813|81|8,1.813204.431,חשמל-אנדלוס ,,,,0,30000
04,8132|813|81|8,1.813204.432,מים-אנדלוס ,,,,0,26000
04,8132|813|81|8,1.813204.433,חומרי ניקוי-אנדלוס ,,,,6000,1000
04,8132|813|81|8,1.813204.434,שרותי ניקיון-אלאנדלוס ,,,,38000,46000
04,8132|813|81|8,1.813204.540,תקשורת-אנדלוס ,,,,8000,12000
04,8132|813|81|8,1.813204.580,הוצאות ארגוניות שונות ,,,,1000,2000
04,8132|813|81|8,1.813204.720,חומרים-אלאנדלוס ,,,,0,0
04,8132|813|81|8,1.813204.721,תש' הורים חומרים-אלאנדלוס ,,,,0,25000
04,8132|813|81|8,1.813204.722,אגרת שיכפול-אלאנדלוס ,,,,11000,12000
04,8132|813|81|8,1.813204.743,כלים מכשירים וציוד ,,,,0,4000
04,8132|813|81|8,1.813204.750,עבודות קבלניות-אלאנדלוס ,,,,154000,84000
04,8132|813|81|8,1.813204.751,שמירה-אלאנדלוס ,,,,96000,99000
04,8132|813|81|8,1.813204.753,הזנת תלמידים אלאנדלס ,,,,126000,65000
04,8132|813|81|8,1.813204.810,השתת' תקציב אלאנדלוס ,,,,135000,62000
04,8132|813|81|8,1.813204.811,השתת' מיוחדת אלאנדלס ,,,,10000,0
04,8132|813|81|8,1.813204.812,השתת' בשיפוצים אלאנדלס ,,,,10000,0
04,8132|813|81|8,1.813204.930,ציוד יסודי-אלאנדלוס ,,,,3000,241000
05,8132|813|81|8,1.813205.110,השכר הקובע ,,,,108000,128000
05,8132|813|81|8,1.813205.120,תוספות שאינן נכללות ב ,,,,6000,5000
05,8132|813|81|8,1.813205.130,שעות נוספות ,,,,0,0
05,8132|813|81|8,1.813205.140,החזר הוצאות ,,,,16000,13000
05,8132|813|81|8,1.813205.181,הפרשות סוציאליות ,,,,16000,15000
05,8132|813|81|8,1.813205.182,מיסים ועלויות ,,,,9000,11000
05,8132|813|81|8,1.813205.431,חשמל - אלזהרא ,,,,0,16000
05,8132|813|81|8,1.813205.432,מים - אלזהרא ,,,,0,3000
05,8132|813|81|8,1.813205.433,חומרי ניקיון-אנדלוס ,,,,0,0
05,8132|813|81|8,1.813205.434,שרותי נקיון אלזהרא ,,,,42000,78000
05,8132|813|81|8,1.813205.540,תקשורת - אלזהרא ,,,,5000,4000
05,8132|813|81|8,1.813205.580,הוצאות אירגוניות ,,,,0,3000
05,8132|813|81|8,1.813205.721,תש' הורים חומרים-אלזהרא ,,,,0,23000
05,8132|813|81|8,1.813205.722,אגרת שיכפול ,,,,0,14000
05,8132|813|81|8,1.813205.750,עבודות קבלניות אלזהרא ,,,,54000,38000
05,8132|813|81|8,1.813205.751,שמירה-אלזהרא ,,,,96000,99000
05,8132|813|81|8,1.813205.753,הזנת תלמידים אלזהרא ,,,,92000,55000
05,8132|813|81|8,1.813205.810,השתת' בתקציב אלזהרא ,,,,99000,43000
05,8132|813|81|8,1.813205.811,השתת' מיוחדת אלזהרא ,,,,10000,0
05,8132|813|81|8,1.813205.812,השתת' בשיפוצים אלזהרא ,,,,10000,0
05,8132|813|81|8,1.813205.930,ציוד יסודי-אלזהרא ,,,,352000,181000
8133,813|81|8,1.813300.110,השכר הקובע ,,,,810000,835000
8133,813|81|8,1.813300.120,תוספות שאינן נכללות בשכר ,,,,64000,56000
8133,813|81|8,1.813300.130,שעות נוספות ,,,,0,0
8133,813|81|8,1.813300.140,החזר הוצאות ,,,,29000,30000
8133,813|81|8,1.813300.181,הפרשות סוציאליות ,,,,186000,186000
8133,813|81|8,1.813300.182,מיסים ועלויות ,,,,68000,69000
8133,813|81|8,1.813300.320,פיצויים ,,,,0,0
8133,813|81|8,1.813300.410,"שכ""ד ",,,,0,0
8133,813|81|8,1.813300.431,חשמל-ח.מיוחד ,,,,0,25000
8133,813|81|8,1.813300.432,מים-ח.מיוחד ,,,,0,3000
8133,813|81|8,1.813300.433,חומרי ניקיון-ח.מיוחד ,,,,6000,1000
8133,813|81|8,1.813300.434,נקיון-ח.מיוחד ,,,,35000,48000
8133,813|81|8,1.813300.540,תקשורת-ח.מיוחד ,,,,5000,3000
8133,813|81|8,1.813300.580,הוצאות ארגוניות שונות ,,,,0,0
8133,813|81|8,1.813300.720,חומרים-ח.מיוחד ,,,,0,0
8133,813|81|8,1.813300.721,תש' הורים חומרים-ח.מיוחד ,,,,0,30000
8133,813|81|8,1.813300.722,אגרת שכפול ,,,,1000,6000
8133,813|81|8,1.813300.743,"רכישת כלים,מכשירים וציוד ",,,,0,5000
8133,813|81|8,1.813300.750,עבודות קבלניות ,,,,54000,23000
8133,813|81|8,1.813300.751,שמירה - ח.מיוחד ,,,,50000,16000
8133,813|81|8,1.813300.753,הזנה ,,,,500000,777000
8133,813|81|8,1.813300.810,השתת' בתקציב ח.מיוחד ,,,,143000,57000
8133,813|81|8,1.813300.811,השתת' מיוחדת ח.מיוחד רגיל ,,,,5000,0
8133,813|81|8,1.813300.812,השתת' בשיפוצים מ.מיוחד רגיל ,,,,10000,0
8133,813|81|8,1.813300.930,רכישת ציוד יסודי ,,,,238000,45000
8133,813|81|8,1.813300.931,הצטיידות ב.לאומי ח.מיוחד ,,,,344000,0
01,8133|813|81|8,1.813301.110,השכר הקובע ,,,,166000,161000
01,8133|813|81|8,1.813301.140,החזר הוצאות ,,,,5000,4000
01,8133|813|81|8,1.813301.181,הפרשות סוציאליות ,,,,6000,6000
01,8133|813|81|8,1.813301.182,מיסים ועלויות ,,,,13000,12000
02,8133|813|81|8,1.813302.110,השכר הקובע - אלופאא ,,,,596000,669000
02,8133|813|81|8,1.813302.120,תוספות שאינן נכללות - אלופאא,,,,26000,25000
02,8133|813|81|8,1.813302.130,שעות נוספות - אלופאא ,,,,5000,6000
02,8133|813|81|8,1.813302.140,החזר הוצאות - אלופאא ,,,,20000,21000
02,8133|813|81|8,1.813302.181,הפרשות סוציאליות - אלופאא ,,,,93000,99000
02,8133|813|81|8,1.813302.182,מיסים ועלויות - אלופאא ,,,,48000,54000
02,8133|813|81|8,1.813302.410,"שכ""ד - אלופאא ",,,,320000,239000
02,8133|813|81|8,1.813302.431,חשמל - אלופאא ,,,,0,20000
02,8133|813|81|8,1.813302.432,מים - אלופאא ,,,,0,1000
02,8133|813|81|8,1.813302.433,חומרי ניקיון - אלופאא ,,,,14000,3000
02,8133|813|81|8,1.813302.434,נקיון - אלופאא ,,,,0,0
02,8133|813|81|8,1.813302.470,ציוד משרדי - אוטיסטים ,,,,0,0
02,8133|813|81|8,1.813302.540,תקשורת - אלופאא ,,,,5000,0
02,8133|813|81|8,1.813302.560,הוצאות משרדיות-אלופפא ,,,,0,0
02,8133|813|81|8,1.813302.580,הוצאות ארגוניות/אחרות ,,,,0,0
02,8133|813|81|8,1.813302.721,תשלום הורים חומרים -אלופפא ,,,,0,11000
02,8133|813|81|8,1.813302.722,אגרת שכפול אלופאא ,,,,3000,1000
02,8133|813|81|8,1.813302.743,רכישת כלים חומרים וציוד ,,,,0,9000
02,8133|813|81|8,1.813302.750,עבודות קבלניות - אלופאא ,,,,30000,15000
02,8133|813|81|8,1.813302.753,הזנה - אלופאא ,,,,170000,135000
02,8133|813|81|8,1.813302.810,השתת' בתקציב אלוופא ,,,,150000,48000
02,8133|813|81|8,1.813302.811,השתת' מיוחדת וופא ,,,,30000,0
02,8133|813|81|8,1.813302.812,השתת' בשיפוצים וופא ,,,,25000,0
02,8133|813|81|8,1.813302.930,ציוד יסודי - אוטיסטים ,,,,350000,25000
02,8133|813|81|8,1.813302.931,הצטיידות ב.לאומי אוטיסטים ,,,,210000,0
04,8133|813|81|8,1.813304.110,"השכר הקובע - אלוופא מ""מ ",,,,0,0
05,8133|813|81|8,1.813305.110,"השכר הקובע-בי""ס ח.מיוחד גנ""י",,,,0,0
8134,813|81|8,1.813400.110,השכר הקובע ,,,,4000,5000
8134,813|81|8,1.813400.120,תוספות שאינן נכללות בשכר הקו,,,,0,0
8134,813|81|8,1.813400.130,שעות נוספות ,,,,8000,6000
8134,813|81|8,1.813400.140,החזר הוצאות ,,,,0,0
8134,813|81|8,1.813400.181,הפרשים סוציאלים ,,,,1000,0
8134,813|81|8,1.813400.182,מיסים ועלויות ,,,,1000,1000
8134,813|81|8,1.813400.410,"שכ""ד-מחוננים ",,,,52000,42000
8134,813|81|8,1.813400.431,חשמל-מחוננים ,,,,0,0
8134,813|81|8,1.813400.432,מים-מחוננים ,,,,0,0
8134,813|81|8,1.813400.434,שרותי ניקיון-מחוננים ,,,,0,0
