PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
613,,1.613000.533,מזכירות-רכב ביטוח,,,,6700,12983
613,,1.613000.534,מזכירות-רכבים ליסינג,,,,42000,43681.49
613,,1.613000.540,מזכירות-טלפון בזק,,,,175463,169327.77
613,,1.613000.541,מזכירות - טלפון סלולרי,,,,53500,109531.8
613,,1.613000.560,מזכירות-דואר,,,,390000,398288.92
613,,1.613000.581,"תביעות צד ג' - שכ""ט",,,,400000,353657
613,,1.613000.582,תביעות צד ג' - פיצויים,,,,400000,494967.5
613,,1.613000.750,מזכירות עב' קבלניות,,,,100000,88643.2
613,,1.613000.760,מזכירות שמירה,,,,,63571.56
613,,1.613000.800,תמיכות - ועדת תמיכות,,,,,
613,,1.613000.980,מזכירות הוצ' שונות,,,,140000,163886.46
613,,1.613000.999,הוצ' מותנות ועדת תמיכות,,,,,
614,,1.614000.110,דוברת העירייה - שכר,,,,168161,166182.72
614,,1.614000.120,תוספות שאינן נכללות,,,,,
614,,1.614000.130,שכר שעות נוספות,,,,5301,23558.85
614,,1.614000.181,.שכר הפרשות סוצ,,,,,
614,,1.614000.182,שכר מסים ועלויות,,,,,
614,,1.614000.541,דוברות ופרסום - הוצ' סלולרי,,,,2300,975.37
614,,1.614000.550,הוצאות פרסום ודוברות,,,,300000,367603.77
614,,1.614000.551,הוצאות מיתוג עיר,,,,,
615,,1.615000.110,מחלקת כח אדם - שכר,,,,456146,427878.64
615,,1.615000.120,תוספות שאינן נכללות,,,,,
615,,1.615000.130,שכר שעות נוספות,,,,,40360.05
615,,1.615000.181,שכר הפרשות סוצ,,,,,
615,,1.615000.182,שכר מסים ועלויות,,,,,
615,,1.615000.320,שכר פיצויים,,,,,
615,,1.615000.433,חומרי נקיון עובדי עירייה,,,,36000,
615,,1.615000.470,ציוד משרדי עובדי עירייה,,,,56000,
615,,1.615000.510,כיבודים עובדי עירייה,,,,50000,256.88
615,,1.615000.521,"כ""א - דמי חבר והשתלמויות",,,,80000,144155.7
615,,1.615000.523,"כ""א -  דמי חבר עמיתים",,,,285000,297610.6
615,,1.615000.541,"כ""א-טלפון סלולרי",,,,3900,6409.52
615,,1.615000.740,"כ""א - ביגוד לעובדים",,,,50000,48070
615,,1.615000.750,"כ""א - עב' קבלניות כ""א",,,,,10548.55
615,,1.615000.780,"כ""א- פיתוח ארגוני",,,,100000,14746.55
615,,1.615000.800,"כ""א - מצ'ינג פיתוח ארגוני",,,,,256000.51
617,,1.617000.110,יועץ משפטי - שכר,,,,640641,611852.37
617,,1.617000.120,תוספות שאינן נכללות,,,,,
617,,1.617000.130,שכר שעות נוספות,,,,3856,2941.05
617,,1.617000.181,שכר הפרשות סוצ,,,,,
617,,1.617000.182,שכר מסים ועלויות,,,,,
617,,1.617000.320,שכר פיצויים,,,,,940.6
617,,1.617000.531,יועץ משפטי-רכב-דלק,,,,10000,8984.41
617,,1.617000.532,יועץ משפטי-רכב אחזקה,,,,1000,2604.92
617,,1.617000.534,יועץ משפטי רכב ליסינג,,,,54000,54737.85
617,,1.617000.540,יועץ משפטי בזק,,,,,
617,,1.617000.541,יועץ משפטי-טלפון סלולרי,,,,5000,7744.77
617,,1.617000.750,יועץ משפטי- עב' קבלניות,,,,200000,293393.76
617,,1.617000.780,יועץ משפטי-שונות,,,,15000,18248.81
619,61|6,1.619000.110,משכורות בחירות רשויו,,,,,
619,61|6,1.619000.181,שכר הפרשות סוצ' בחיר,,,,,
619,61|6,1.619000.182,שכר מיסים ועלויות בח,,,,,
619,61|6,1.619000.980,בחירות ברשויות המקומיות,,,,,
6211,,1.621100.011,העמסת עלויות שכר למים,,,,,
6211,,1.621100.110,מינהל הגזברות - שכר,,,,612259,634786.08
6211,,1.621100.181,שכר הפרשות סוצ,,,,,
6211,,1.621100.182,שכר מסים ועלויות,,,,,
6211,,1.621100.320,שכר פיצויים,,,,,
6211,,1.621100.420,גזברות-אחזקה ותיקונים,,,,10000,10635.75
6211,,1.621100.430,גזברות - הוצ' חשמל,,,,20018,19888.03
6211,,1.621100.470,גזברות ציוד משרדי ושונות,,,,120000,149697.52
6211,,1.621100.511,גזברות-כיבודים,,,,3000,2383.91
6211,,1.621100.531,גזברות - רכב דלק,,,,29000,28053.98
6211,,1.621100.532,גזברות - רכב אחזקה,,,,5000,17200.46
6211,,1.621100.533,גזברות - רכב ביטוח,,,,6500,8820.02
6211,,1.621100.534,גזברות- רכב ליסינג,,,,54000,55704.72
6211,,1.621100.540,גזברות-טלפון בזק,,,,11804,10166.33
6211,,1.621100.541,גזברות-טלפון סלולרי,,,,18000,13808.77
6211,,1.621100.570,גזברות-מיחשוב,,,,1000000,1130122.23
6211,,1.621100.580,גזברות-הוצ' דפוס,,,,70000,53885.77
6211,,1.621100.581,"עזורה שכ""ט ואגרות בימ""ש",,,,150000,139439.18
6211,,1.621100.582,"אמ.בי שכ""ט מינהלי",,,,150000,538667
6211,,1.621100.583,אגרות בית משפט,,,,50000,88638
6211,,1.621100.584,אגרות אכיפה,,,,810000,788529.39
6211,,1.621100.586,אמ.בי חקירות,,,,20000,
6211,,1.621100.587,"אמ.בי שכ""ט משפטי",,,,,
6211,,1.621100.760,גזברות שמירה,,,,60000,51429.2
6212,,1.621200.011,העמסת עלויות שכר למים,,,,,
6212,,1.621200.110,רכש ואינוונטר - שכר,,,,232485,250511.49
6212,,1.621200.120,תוספות שאינן נכללות,,,,,
6212,,1.621200.130,שכר שעות נוספות,,,,,1501.2
6212,,1.621200.181,שכר הפרשות סוצ,,,,,
6212,,1.621200.182,שכר מסים ועלויות,,,,,
6212,,1.621200.570,תקציבים עב' קבלניות,,,,,
6212,,1.621200.750,תקציבים - עב' קבלניות,,,,300000,322385
6213,,1.621300.011,העמסת עלויות שכר למי,,,,,
6213,,1.621300.110,"הנה""ח ושכר - משכורות",,,,1210539,1124335.23
6213,,1.621300.120,תוספות שאינן נכללות,,,,,
6213,,1.621300.130,שכר שעות נוספות,,,,31005,43878.5
6213,,1.621300.181,שכר הפרשות סוצ,,,,,
6213,,1.621300.182,שכר מסים ועלויות,,,,,
6213,,1.621300.320,משכ.פיצויים,,,,,79637
6213,,1.621300.570,"הנה""ח עב' קבלניות",,,,,2787
6213,,1.621300.750,"הנה""ח - עב' קבלניות",,,,250000,321979
623,,1.623000.011,העמסת עלויות שכר למי,,,,,
623,,1.623000.110,גביה - שכר,,,,1580302,1768711.84
623,,1.623000.120,תוספות שאינן נכללות,,,,,
623,,1.623000.130,שכר שעות נוספות,,,,24098,37163.75
623,,1.623000.181,שכר הפרשות סוצ,,,,,
623,,1.623000.182,שכר מסים ועלויות,,,,,
623,,1.623000.320,משכ.פיצויים,,,,,39295.35
623,,1.623000.540,גביה - טלאול טלאופיס,,,,136524,137489.58
623,,1.623000.541,גביה טלפון סלולרי,,,,10000,19341.84
623,,1.623000.750,"גביה- כ""א עב' קבלניות",,,,,75670.24
623,,1.623000.751,גביה - עב' מיוחדות,,,,,576536.34
63,,1.630000.970,"מקדמות מ""ה עודפות",,,,120000,120000
631,,1.631000.610,עמלות והוצאות בנקאיו,,,,850000,941856.17
631,,1.631000.611,עמלות החזרי שיקים מיסים,,,,40000,25654.06
632,,1.632000.620,הוצאות מימון ריבית משיכות,,,,10000,6913.43
6491,,1.649100.691,"פרעון מלוות ע""ח קרן",,,,6957595,7011974.88
6491,,1.649100.692,"פרעון מלוות ע""ח ריבי",,,,3779774,3749531.2
6491,,1.649100.693,"פרעון מלוות ע""ח הצמד",,,,1581333,1603153.48
711,,1.711000.110,אגף התברואה - שכר,,,,486803,517680.87
711,,1.711000.120,תוספות שאינן נכללות,,,,,
711,,1.711000.130,שכר שעות נוספות,,,,30113,15101.9
711,,1.711000.181,שכר הפרשות סוצ,,,,,
711,,1.711000.182,שכר מסים ועלויות,,,,,
711,,1.711000.320,משכ.פיצויים,,,,,
711,,1.711000.531,מינהל התברואה - רכבים דלק,,,,10500,36712.54
711,,1.711000.532,מינהל התברואה - רכבים תיקונים,,,,1000,3993.85
711,,1.711000.534,מינהל התברואה- רכבים ליסינג,,,,38400,77134.99
711,,1.711000.541,מינהל התברואה - סלולרי,,,,15000,10593.46
7122,,1.712200.110,מח' נקיון - שכר,,,,2701380,2629466.24
7122,,1.712200.120,תוספות שאינן נכללות,,,,,
7122,,1.712200.130,שכר שעות נוספות,,,,308787,487680.75
7122,,1.712200.131,הוצ' מותנות שעות נוספות,,,,,
7122,,1.712200.181,שכר הפרשות סוצ,,,,,
7122,,1.712200.182,שכר מסים ועלויות,,,,,
7122,,1.712200.320,משכ.פיצויים,,,,,76384.6
7123,,1.712300.541,נקיון-טלפון סלולרי,,,,6000,8172.21
7123,,1.712300.720,נקיון חומרים (שקיות),,,,20000,17883.49
7123,,1.712300.740,נקיון ציוד וכילים,,,,20000,17815
7123,,1.712300.750,נקיון עבודות קבלניות,,,,150000,185349.54
7123,,1.712300.751,נקיון - איזור תעשיה,,,,,145846.8
7123,,1.712300.752,נקיון - אורוז,,,,5058000,5264565.85
7123,,1.712300.753,נקיון -קומפוסט/אמיר,,,,2650000,2621751
7123,,1.712300.754,נקיון - היטלי הטמנה,,,,730000,723840
7123,,1.712300.755,"נקיון -כ""א עב' קבלניות",,,,1400000,1819133.12
7123,,1.712300.756,נקיון קומפוסט- היטלי הטמנה,,,,,
7123,,1.712300.780,נקיון הוצ' שונות,,,,3000,5379.14
01,7123|712|71|7,1.712301.531,נקיון רכבים דלק,,,,253000,260238.64
01,7123|712|71|7,1.712301.532,נקיון רכבים תקונים,,,,220000,289627.49
01,7123|712|71|7,1.712301.533,נקיון רכבים בטוח,,,,56000,35624.04
01,7123|712|71|7,1.712301.534,נקיון רכבים ליסינג,,,,48000,
01,7123|712|71|7,1.712301.740,נקיון- עגלות,,,,50000,40301
7131,,1.713100.110,רישוי עסקים - שכר,,,,304589,340471.61
7131,,1.713100.120,תוספות שאינן נכללות,,,,,
7131,,1.713100.130,שכר שעות נוספות,,,,1410,24470.5
7131,,1.713100.181,שכר הפרשות סוצ,,,,,
7131,,1.713100.182,שכר מסים ועלויות,,,,,
7131,,1.713100.531,רישוי עסקים -  רכב דלק,,,,6800,9512.38
7131,,1.713100.532,רישוי עסקים - רכב תיקונים,,,,2000,8032.74
7131,,1.713100.533,רישוי עסקים-רכב ביטוח,,,,10000,9046.02
7131,,1.713100.534,רישוי עסקים - רכב ליסינג,,,,54000,51791.61
7131,,1.713100.541,רישוי עסקים  סלולרי,,,,5200,6506.21
7131,,1.713100.780,רישוי עסקים שונות,,,,10000,8416.59
7142,,1.714200.110,שירות וטרינרי - שכר,,,,815043,1010031.52
7142,,1.714200.120,תוספות שאינן נכללות,,,,,
7142,,1.714200.130,שכר שעות נוספות,,,,45164,67246.45
7142,,1.714200.181,שכר הפרשות סוצ,,,,,
7142,,1.714200.182,שכר מסים ועלויות,,,,,
7142,,1.714200.310,משכ.פנסיה,,,,,
7142,,1.714200.430,ש.וטרינרי-חשמל,,,,20537,32763.91
7142,,1.714200.531,וטרינרי רכב דלק,,,,22000,28774.16
7142,,1.714200.532,וטרינרי רכב תיקונים,,,,12000,11700.1
7142,,1.714200.533,וטרינרי רכב ביטוח,,,,10500,10419.04
7142,,1.714200.534,שרות וטרינרי רכב בליסינג,,,,,
7142,,1.714200.540,ש.וטרינרי-טלפון בזק,,,,6390,7339.18
7142,,1.714200.541,ש.וטרינרי-טלפון סלול,,,,8600,9449.51
7142,,1.714200.780,וטרינרי הוצאות שונות,,,,200000,231587.81
7142,,1.714200.830,השתתפות באגוד ערים ו,,,,301917,408000
7142,,1.714200.999,לא פעיל-עיקור וסירוס חתולים,,,,,
7142,,1.714201.310,שרות וטרינרי - פנסיה,,,,539678,609792.5
7142,,1.714210.780,עיקור וסירוס חתולים,,,,40000,49040
7142,,1.714210.781,הפנינג בעלי חיים,,,,29000,
7152,,1.715200.110,הדברה -שכר,,,,159978,187399.39
7152,,1.715200.120,תוספות שאינן נכללות,,,,,
7152,,1.715200.130,שכר שעות נוספות,,,,12119,23532.2
7152,,1.715200.181,שכר הפרשות סוצ,,,,,
7152,,1.715200.182,שכר מסים ועלויות,,,,,
7152,,1.715200.531,הדברה -  רכבים דלק,,,,28500,25952.53
7152,,1.715200.532,הדברה  - רכבים תיקונים,,,,20000,25005.93
7152,,1.715200.533,הדברה- רכבים ביטוחים,,,,4000,3220.02
7152,,1.715200.541,הדברה סלולרי,,,,2600,1350.53
7152,,1.715200.720,הדברה - חומרים,,,,65000,66942.94
7152,,1.715200.750,הדברה- עב' קבלניות,,,,25000,28375.86
72,,1.720000.110,שכר -חוק עזר שמירה,,,,,527211.9
72,,1.720000.531,שמירה - רכבים דלק,,,,,
72,,1.720000.532,שמירה - רכבים תיקונים,,,,,
72,,1.720000.534,שמירה - רכבים בליסינג,,,,80000,116095.37
72,,1.720000.541,שמירה - הוצ' סלולרי,,,,,
72,,1.720000.760,שמירה  - איזור תעשיה,,,,700000,701471.82
72,,1.720000.780,שמירה ברחבי העיר - חוק עזר,,,,100000,80240.11
72,,1.720000.999,הוצ' מותנות - שמירה באיזור תעשיה,,,,,
722,,1.722000.110,"משא""ז - שכר",,,,193997,152474.49
722,,1.722000.120,תוספות שאינן נכללות,,,,,
722,,1.722000.130,שכר שעות נוספות,,,,,
722,,1.722000.181,שכר הפרשות סוצ,,,,,
722,,1.722000.182,שכר מסים ועלויות,,,,,
722,,1.722000.320,"משא""ז -שכר פיצויים",,,,,77217.45
722,,1.722000.430,"משא""ז חשמל",,,,10201,10564.99
722,,1.722000.432,"משא""ז - מים",,,,,1409.3
722,,1.722000.531,"משא""ז-רכב דלק",,,,36200,29094.2
722,,1.722000.532,"משא""ז-רכב תקונים",,,,15000,26675.73
722,,1.722000.533,"משא""ז-רכב בטוח",,,,7700,7762.98
722,,1.722000.534,"משא""ז -רכב ליסינג",,,,38400,31818.94
722,,1.722000.540,"משא""ז טלפון בזק",,,,1416,1395.72
722,,1.722000.541,"משא""ז-טלפון סלולרי",,,,8200,11150.9
722,,1.722000.750,"משא""ז - כ""א עב' קבלניות",,,,,1552.95
722,,1.722000.780,"משא""ז - הוצ' שונות",,,,15000,14991.25
722,,1.722000.781,"משא""ז - פ' רווחה למתנדבים",,,,40000,21547.99
722,,1.722000.980,"משא""ז (לא פעיל)",,,,,
723,,1.723000.110,"הג""א - שכר",,,,75987,96169.86
723,,1.723000.120,תוספות שאינן נכללות,,,,,
723,,1.723000.130,שכר  שעות נוספות,,,,12706,16950.45
723,,1.723000.181,שכר הפרשות סוצ,,,,,
723,,1.723000.182,שכר מסים ועלויות,,,,,
723,,1.723000.320,"הג""א - פיצויים",,,,,
723,,1.723000.430,"הג""א-חשמל",,,,31555,32484.31
723,,1.723000.432,"הג""א-מים וביוב",,,,13283,9241.8
723,,1.723000.440,"הג""א - ביטוח",,,,2000,819.54
723,,1.723000.531,"הג""א -רכבים דלק",,,,2000,3619.59
723,,1.723000.532,"הג""א רכבים תיקונים",,,,15000,10516
723,,1.723000.533,"הג""א רכבים ביטוח",,,,7000,8977.02
723,,1.723000.540,"הג""א-טלפון בזק",,,,1742,3318.29
723,,1.723000.541,"הג""א-טלפון סלולרי",,,,4300,2294.56
723,,1.723000.720,"הג""א חומרים ותיקונים",,,,13000,
723,,1.723000.780,"הג""א הוצ' שונות",,,,25000,16672.5
723,,1.723000.800,"הג""א העברות לרשויות",,,,75000,
723,,1.723000.830,"הג""א השתתפות",,,,170000,172644.7
724,,1.724000.830,כיבוי אש-השתת' אגוד ערים,,,,2000000,2332924
725,,1.725000.110,בטיחות בעבודה - שכר,,,,193971,182800.21
725,,1.725000.120,תוספות שאינן נכללות,,,,,
725,,1.725000.130,שכר שעות נוספות,,,,21644,
725,,1.725000.181,שכר הפרשות סוצ,,,,,
725,,1.725000.182,שכר מסים ועלויות,,,,,
725,,1.725000.541,בטיחות סלולרי,,,,1200,912.18
725,,1.725000.780,בטיחות הוצאות שונות,,,,2000,893.25
7261,,1.726100.110,"מל""ח פס""ח - שכר",,,,53349,57107.5
7261,,1.726100.120,תוספות שאינן נכללות,,,,,
7261,,1.726100.181,שכר הפרש.סוצ,,,,,
7261,,1.726100.182,שכר מסים ועלויות,,,,,
7261,,1.726100.540,"מל""ח - הוצ' בזק",,,,968,746.29
7261,,1.726100.541,"מל""ח  - טלפון סלולרי",,,,,
7261,,1.726100.980,"מל""ח הוצאות פעולות",,,,15000,21485.27
731,,1.731000.011,העמסת עלויות שכר למי,,,,,
731,,1.731000.110,מהנדס עיר - שכר,,,,1454635,1650852.5
731,,1.731000.120,תוספות שאינן נכללות,,,,,
731,,1.731000.130,שכר שעות נוספות,,,,26252,46152.35
731,,1.731000.181,שכר הפרשות סוצ,,,,,
731,,1.731000.182,שכר מסים ועלויות,,,,,
731,,1.731000.320,משכ.-פיצויים,,,,,
731,,1.731000.421,מהנדס-עב' קבלניות,,,,20000,8358.55
731,,1.731000.521,מהנדס- דמי חבר,,,,2000,
731,,1.731000.531,מהנדס-רכב דלק,,,,12700,15848.4
731,,1.731000.532,מהנדס- רכב תיקונים,,,,1000,27413.61
731,,1.731000.533,מהנדס-רכב ביטוח,,,,,2327
731,,1.731000.534,מהנדס - רכב ליסינג,,,,49200,27828.88
731,,1.731000.540,מהנדס העיר-טלפון בזק,,,,11804,8785
731,,1.731000.541,מהנדס העיר-טלפון סלו,,,,14700,14281.91
731,,1.731000.750,מהנדס העיר-העתקות אור,,,,28000,41063.67
731,,1.731000.751,"מהנדס -כ""א עב' קבלניות",,,,,
731,,1.731000.780,מהנדס-הוצ' שונות,,,,15000,13475.97
731,,1.731000.950,מהנדס-הוצ' תכנון,,,,50000,4983
7323,,1.732300.750,אחזקת נכסי העירייה,,,,165000,452993.21
7323,,1.732300.980,מדידות הוצאות אחרות,,,,20000,13996.33
741,,1.741000.110,אחזקה - שכר,,,,1107426,1252167.1
741,,1.741000.120,תוספות שאינן נכללות,,,,,
741,,1.741000.130,שכר שעות נוספות,,,,40217,151944.95
741,,1.741000.181,שכר הפרשות סוצ,,,,,
741,,1.741000.182,שכר מסים ועלויות,,,,,
741,,1.741000.320,משכ.פיצויים,,,,,
741,,1.741000.430,אחזקה - הוצ' חשמל,,,,18958,
741,,1.741000.432,אחזקה - מים וביוב,,,,17941,38474.1
741,,1.741000.531,אחזקה-רכבים-דלק,,,,48600,82607.51
741,,1.741000.532,אחזקה-רכבים-תיקונים,,,,90000,88706.16
741,,1.741000.533,אחזקה-רכבים-ביטוח,,,,51000,39892.08
741,,1.741000.534,אחזקה רכבים ליסינג,,,,46800,45148.71
741,,1.741000.540,אחזקה - טלפון בזק,,,,,
741,,1.741000.541,אחזקה-טלפון סלולרי,,,,12000,15977.14
741,,1.741000.760,אחזקה-שמירה מחסן,,,,3000,18965.16
741,,1.741000.780,אחזקה-הוצ' שונות,,,,55000,60187.51
742,,1.742000.780,כבישים וסימון כבישים,,,,50000,26760.66
742,,1.742000.781,סימון כבישים (מ.תחבו,,,,,
743,,1.743000.430,תאורת רחובות חשמל,,,,1441640,1686375.03
743,,1.743000.440,תאורת רחובות-ביטוח,,,,21000,10243.77
743,,1.743000.750,תאורת רחובות עב.קבלנ,,,,960000,807503
744,,1.744000.110,בטיחות בדרכים- שכר,,,,,
744,,1.744000.120,תוספת שאינן  נכללות,,,,,
744,,1.744000.181,שכר הפרשות סוצ,,,,,
744,,1.744000.182,שכר מסים ועלויות,,,,,
744,,1.744000.541,בטיחות בדרכים סלולרי,,,,,534.42
744,,1.744000.750,"בטיחות בדרכים-כ""א עב' קבלניות",,,,,
744,,1.744000.780,בטיחות בדרכים -שונות,,,,5000,4771.83
744,,1.744000.800,בטיחות בדרכים -מצ'ינג מ.תחבורה,,,,143000,131885.6
7444,,1.744400.110,חזות עיר - שכר,,,,377238,399855.39
7444,,1.744400.120,תוספות שאינן נכללות,,,,,
7444,,1.744400.130,שכר שעות נוספות,,,,30236,13831.2
7444,,1.744400.181,שכר הפרשות סוציאליות,,,,,
7444,,1.744400.182,שכר מיסים ועלויות,,,,,
7444,,1.744400.531,חזות עיר -רכבים דלק,,,,,
7444,,1.744400.532,חזות עיר רכבים תיקונים,,,,,
7444,,1.744400.533,חזות עיר רכבים ביטוחים,,,,,
7444,,1.744400.541,חזות עיר - טלפון סלולרי,,,,,4040.64
7444,,1.744400.740,"חזות עיר - צביעת מעקות,עמודים",,,,50000,32682.12
7444,,1.744400.741,חזות עיר - צביעת מבנים,,,,50000,49550.98
7444,,1.744400.780,שלטים ותמרורים,,,,50000,41615.8
745,,1.745000.750,ניקוז ותיעול-עב' קבלניות,,,,50000,49822.06
745,,1.745000.810,רשות ניקוז גליל מערבי,,,,130000,153213
745,,1.745000.811,רשות ניקוז קישון,,,,135000,137587
746,,1.746000.110,גינון - שכר,,,,476265,492664.36
746,,1.746000.120,תוספות שאינן נכללות,,,,,
746,,1.746000.130,שכר שעות נוספות,,,,43763,37938.95
746,,1.746000.181,שכר הפרשות סוצ,,,,,
746,,1.746000.182,שכר מסים ועלויות,,,,,
746,,1.746000.432,גינון-מים וביוב,,,,1352889,2640360.5
746,,1.746000.541,גינון- טלפון סלולרי,,,,5400,5343.54
746,,1.746000.720,גינון-חומרים,,,,50000,49880.2
746,,1.746000.740,גינון ציוד וכילים,,,,50000,49979.08
746,,1.746000.750,גינון-עבודות קבלניות,,,,100000,105422.72
746,,1.746000.751,גינון עב' קבלנ'  זוהר כץ,,,,2700000,2690296.38
746,,1.746000.752,גינון עב' קבלנ' בית טרופי,,,,,
746,,1.746000.780,גינון הוצ' שונות,,,,2000,3977.74
01,746|74|7,1.746001.531,גינון רכבים דלק,,,,32000,45962.63
01,746|74|7,1.746001.532,גינון רכבים תקונים,,,,20000,18608
01,746|74|7,1.746001.533,גינון רכבים בטוח,,,,26000,27920.5
01,746|74|7,1.746001.534,גינון רכבים ליסינג,,,,42000,41960.4
747,,1.747000.110,בריכת יגור - שכר,,,,47633,83426.73
747,,1.747000.120,תוספות שאינן נכללות,,,,,
747,,1.747000.130,שכר שעות נוספות,,,,,74271.65
747,,1.747000.181,שכר הפרשות סוצ,,,,,
747,,1.747000.182,שכר מסים ועלויות,,,,,
747,,1.747000.320,שכר פיצויים,,,,,4585.9
747,,1.747000.430,בריכת יגור-חשמל,,,,22630,5062.66
747,,1.747000.432,בריכת יגור - מים,,,,184157,137863.2
747,,1.747000.540,בריכת יגור בזק,,,,2172,2071.86
747,,1.747000.750,"בריכת יגור- כ""א עב' קבלניות",,,,130000,72138.29
747,,1.747000.760,בריכת יגור  - שמירה,,,,68000,97953.87
747,,1.747000.780,בריכת יגור-הוצ' שונות,,,,120000,141339.02
01,747|74|7,1.747001.110,מזנון יגור שכר,,,,24480,15836.45
01,747|74|7,1.747001.130,שכר שעות נוספות,,,,,2867.95
01,747|74|7,1.747001.780,מזנון בריכת יגור - פעולות,,,,112000,117848.65
7473,,1.747300.110,בריכת אפק  - שכר,,,,1624606,1918141.32
7473,,1.747300.120,תוספות שאינן נכללות,,,,,
7473,,1.747300.130,שכר שעות נוספות,,,,240159,315629.05
7473,,1.747300.181,שכר הפרשות סוצ,,,,,
7473,,1.747300.182,שכר מסים ועלויות,,,,,
7473,,1.747300.320,משכ.פיצויים,,,,,
7473,,1.747300.420,בריכת אפק אחזקה ותקונים,,,,150000,126357.62
7473,,1.747300.430,בריכת אפק-חשמל,,,,600000,538565.27
7473,,1.747300.432,בריכת אפק-מים וביוב,,,,259132,384278.7
7473,,1.747300.531,בריכת אפק רכבים- דלק,,,,1200,13914.64
7473,,1.747300.532,בריכת אפק רכבים - תיקונים,,,,7000,20027.22
7473,,1.747300.533,בריכת אפק רכבים - רישוי וביטוח,,,,14400,17954.04
7473,,1.747300.534,בריכת אפק - רכבים בליסינג,,,,,37553.77
7473,,1.747300.540,בריכת אפק-טלפון בזק,,,,11859,9530.47
7473,,1.747300.541,בריכת אפק-טלפון סלול,,,,17700,11881.65
7473,,1.747300.550,בריכת אפק פרסום,,,,90000,54742.71
7473,,1.747300.740,בריכת  אפק ציוד,,,,50000,10835.26
7473,,1.747300.750,"בריכת אפק -כ""א עב' קבלניות",,,,540000,302767.41
7473,,1.747300.760,בריכת אפק-שמירה,,,,240000,197462.31
7473,,1.747300.780,בריכת אפק תפעול,,,,720000,1115910.96
7473,,1.747300.800,"מתקני כושר נגישים - ב""ל",,,,,122646
01,7473|747|74|7,1.747301.110,מזנון בריכת אפק - שכר,,,,129616,150880.3
01,7473|747|74|7,1.747301.120,תוספות שאינן נכללות,,,,,
01,7473|747|74|7,1.747301.130,שכר שעות נוספות,,,,18387,30523.55
01,7473|747|74|7,1.747301.181,שכר  הפרשות סוצ,,,,,
01,7473|747|74|7,1.747301.182,שכר מסים ועלויות,,,,,
01,7473|747|74|7,1.747301.780,מזנון בריכת אפק - פעולות,,,,250000,248213.64
02,7473|747|74|7,1.747302.110,בריכת אפק חוגים-שכר,,,,,25526.39
02,7473|747|74|7,1.747302.120,תוספות שאינן נכללות,,,,,
02,7473|747|74|7,1.747302.182,שכר מסים ועלויות,,,,,
02,7473|747|74|7,1.747302.320,משכ.פיצויים,,,,90000,90610
02,7473|747|74|7,1.747302.780,ב.אפק חוגים הוצ' שונות,,,,1025871,1076698.3
748,,1.748000.110,חברה קדישא -שכר,,,,76806,185847.3
748,,1.748000.120,תוספות שאינן נכללות,,,,,
748,,1.748000.130,שכר שעות נוספות,,,,,
748,,1.748000.181,שכר הפרשות סוצ,,,,,
748,,1.748000.182,שכר מסים ועלויות,,,,,
748,,1.748000.310, שכר פנסיה,,,,,
748,,1.748000.320,משכ.פיצויים,,,,,8477.5
748,,1.748000.432,חברה קדישא-מים וביוב,,,,33275,49581.2
748,,1.748000.531,חברה קדישא -רכבים דלק,,,,46300,53477.11
748,,1.748000.532,חברה קדישא-רכבים תיקונים,,,,45000,55365.14
748,,1.748000.533,חברה קדישא- רכבים ביטו,,,,16600,21718.02
748,,1.748000.534,חברה קדישא -  רכבים ליסינג,,,,,8075.54
748,,1.748000.540,חברה קדישא-טלפון בזק,,,,2224,2839.27
748,,1.748000.541,חברה קדישא-טלפון סלול,,,,3800,5207.06
748,,1.748000.750,חברה קדישא - עב' קבלניו,,,,65000,51685.68
748,,1.748000.780,חברה קדישא- הוצ' שונות,,,,130000,143725.32
01,748|74|7,1.748001.310,חברה קדישא- שכר פנסיה,,,,59625,63494.37
01,748|74|7,1.748001.750,חברה קדישא- הסעות,,,,50000,101843.94
751,,1.751000.110,אירועים -שכר,,,,,107.74
751,,1.751000.130,שכר שעות נוספות,,,,,900
751,75|7,1.751000.130,יום עצמאות - שכר שעות נוספות,,,,,
751,75|7,1.751000.181,שכר מסים ועלויות,,,,,
751,75|7,1.751000.182,שכר מסים ועלויות,,,,,
751,75|7,1.751000.780,"יום עצמאות,זכרון ושואה",,,,800000,790624.06
751,75|7,1.751000.780,"יום עצמאות,זכרון ושואה",,,,,
752,75|7,1.752000.780,כנסים ואירועים,,,,75000,75061.05
752,75|7,1.752000.780,כנסים ואירועים,,,,,
10,752|75|7,1.752010.780,פורים - עדלאידע,,,,62000,44738.08
20,752|75|7,1.752020.780,מימונה,,,,80000,92984.75
754,754|75|7,1.754000.780,קשרי חוץ,,,,,
756,75|7,1.756000.780,לא פעיל - קשרי חוץ ואירועים בי,,,,60000,48575.7
761,,1.761000.110,מוקד עירוני- שכר,,,,628070,408640.68
761,,1.761000.120,מוקד ערוני-תוספות לש,,,,,
761,,1.761000.130,מוקד עירוני-שעות נוספות,,,,50087,66017.9
761,,1.761000.181,מוקד ערוני-הפרש סוצי,,,,,
761,,1.761000.182,"מוקד ערוני-שכר,מסים",,,,,
